base_timestamp,y_pred_h1,y_pred_h2,y_pred_h3,y_pred_h4,y_pred_h5,y_true_h1,y_true_h2,y_true_h3,y_true_h4,y_true_h5
2018-01-29 14:00:00,11371.419,11468.168,11386.18,11551.529,11444.221,11283.33984375,11135.0,11100.599609375,11218.990234375,11210.099609375
2018-01-29 15:00:00,11347.803,11204.739,11428.094,11314.769,11538.426,11135.0,11100.599609375,11218.990234375,11210.099609375,11288.740234375
2018-01-29 16:00:00,11137.301,11248.8,11187.291,11148.234,11095.551,11100.599609375,11218.990234375,11210.099609375,11288.740234375,11240.3701171875
2018-01-29 17:00:00,11155.041,11108.297,11217.746,11006.15,11049.044,11218.990234375,11210.099609375,11288.740234375,11240.3701171875,11240.2099609375
2018-01-29 18:00:00,11212.098,11180.084,11208.189,11328.039,11267.924,11210.099609375,11288.740234375,11240.3701171875,11240.2099609375,11231.48046875
2018-01-29 19:00:00,11219.678,11199.525,11137.775,11178.099,11368.129,11288.740234375,11240.3701171875,11240.2099609375,11231.48046875,11136.0703125
2018-01-29 20:00:00,11246.156,11287.673,11352.578,11169.848,11207.295,11240.3701171875,11240.2099609375,11231.48046875,11136.0703125,11185.51953125
2018-01-29 21:00:00,11240.693,11124.656,11198.41,11397.467,11243.008,11240.2099609375,11231.48046875,11136.0703125,11185.51953125,11213.9599609375
2018-01-29 22:00:00,11124.246,11312.502,11340.477,11056.443,11158.605,11231.48046875,11136.0703125,11185.51953125,11213.9599609375,11046.099609375
2018-01-29 23:00:00,11228.158,11223.602,11410.932,11179.629,11297.513,11136.0703125,11185.51953125,11213.9599609375,11046.099609375,11162.6201171875
2018-01-30 00:00:00,11104.314,11195.528,11062.795,11238.187,11127.556,11185.51953125,11213.9599609375,11046.099609375,11162.6201171875,11193.58984375
