context_length,horizon,num_samples,starting_capital,threshold,fee_rate,runtime_seconds,model_path,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,data_rows,n_windows,device,run_name,model_family,source_path,variant,roi_no_tc,roi_tc,fee_impact,fee_ratio_vs_start,runtime_minutes,prediction_length,scale_inputs,normalize_inputs
512,3,,100000.0,0.02,0.001,653.7327857500059,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,119700.34011074076,80220.75744984784,35431.078488321014,0.2192968289598349,0.203963042136254,0.1020131073850612,1.0751792416066113,2.311304932196372,0.0154716981132075,0.0116981132075471,0.9728301886792452,113.0,87.0,191.0,391.0,,,,ctx512_h3_normTrue,timesfm,timesfm-results/ctx512_h3_normTrue/metrics_sweep.csv,step1,0.19700340110740755,-0.19779242550152165,39479.58266089292,0.35431078488321016,10.895546429166764,,,True
512,20,,100000.0,0.02,0.001,656.7172725410201,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,119700.34011074076,80220.75744984784,35431.078488321014,0.2198150077755221,0.2041814374431401,0.1020131073850612,1.0765670500127391,2.3197567502396814,0.0155048531450901,0.0117231816462876,0.9727719652086222,113.0,87.0,191.0,391.0,,,,ctx512_h20_normTrue,timesfm,timesfm-results/ctx512_h20_normTrue/metrics_sweep.csv,step1,0.19700340110740755,-0.19779242550152165,39479.58266089292,0.35431078488321016,10.945287875683668,,,True
512,1,,100000.0,0.02,0.001,642.4083436250221,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,119700.34011074076,80220.75744984784,35431.078488321014,0.219236026840784,0.2039373946177502,0.1020131073850612,1.0750163169030809,2.310313960119187,0.0154678068410462,0.0116951710261569,0.9728370221327968,113.0,87.0,191.0,391.0,,,,ctx512_h1_normTrue,timesfm,timesfm-results/ctx512_h1_normTrue/metrics_sweep.csv,step1,0.19700340110740755,-0.19779242550152165,39479.58266089292,0.35431078488321016,10.706805727083701,,,True
512,5,,100000.0,0.02,0.001,677.4645859579905,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,119700.34011074076,80220.75744984784,35431.078488321014,0.2193576647132773,0.2039886993336208,0.1020131073850612,1.0753422392017942,2.312296609772667,0.0154755913437342,0.0117010568696527,0.9728233517866128,113.0,87.0,191.0,391.0,,,,ctx512_h5_normTrue,timesfm,timesfm-results/ctx512_h5_normTrue/metrics_sweep.csv,step1,0.19700340110740755,-0.19779242550152165,39479.58266089292,0.35431078488321016,11.291076432633174,,,True
1024,3,,100000.0,0.025,0.001,972.0330122499728,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,119570.56318561392,92367.16754708132,24271.930566956955,0.217839314768748,0.1650385468250494,0.1125740177944195,1.3199299130988509,2.554165103508282,0.0095597484276729,0.0076729559748427,0.9827672955974844,71.0,58.0,123.0,252.0,,,,ctx1024_h3_normTrue,timesfm,timesfm-results/ctx1024_h3_normTrue/metrics_sweep.csv,mean_horizon,0.1957056318561392,-0.07632832452918681,27203.395638532602,0.24271930566956954,16.200550204166213,,,True
512,3,10.0,100000.0,0.025,0.001,389.761469916004,amazon/chronos-t5-mini,714904.9129577997,4512.124736933358,0.0,227192.48013953964,119458.9682268458,91728.38232559733,26306.12399661494,0.2165861305773573,0.2010388029693713,0.1083197504995084,1.07733495911411,2.154139102557288,0.0093081761006289,0.0081761006289308,0.9825157232704402,69.0,63.0,123.0,255.0,10000.0,9486.0,cpu,ctx512_h3_samp10,chronos,chronos-results/ctx512_h3_samp10/metrics_sweep.csv,step1,0.19458968226845808,-0.08271617674402676,27730.585901248473,0.2630612399661494,6.496024498600066,,,
128,3,,100000.0,0.01,0.001,725.7143085839925,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,118930.3446139496,34878.53047220263,80550.69667822683,0.210651450248523,0.3713784284433414,0.3257444279049878,0.5672150941331819,0.3668049917245499,0.0576100628930817,0.0425157232704402,0.899874213836478,342.0,271.0,560.0,1173.0,,,,ctx128_h3_normTrue,timesfm,timesfm-results/ctx128_h3_normTrue/metrics_sweep.csv,mean_horizon,0.189303446139496,-0.6512146952779737,84051.81414174696,0.8055069667822683,12.095238476399876,,,True
512,5,,100000.0,0.015,0.001,677.4645859579905,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,118903.18155411516,60822.28807685508,53209.16389440524,0.2104047178431705,0.2442580195530266,0.1839813513963619,0.8614035200489834,0.9851181286007452,0.0264217413185707,0.0193759436336185,0.9542023150478108,191.0,144.0,317.0,652.0,,,,ctx512_h5_normTrue,timesfm,timesfm-results/ctx512_h5_normTrue/metrics_sweep.csv,step1,0.18903181554115167,-0.3917771192314492,58080.89347726008,0.5320916389440524,11.291076432633174,,,True
512,20,,100000.0,0.015,0.001,656.7172725410201,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,118903.18155411516,60822.28807685508,53209.16389440524,0.2108418304738952,0.2444888148755283,0.1839813513963619,0.8623782261010056,0.9882817055748736,0.0264717004916172,0.0194125803605193,0.9541157191478632,191.0,144.0,317.0,652.0,,,,ctx512_h20_normTrue,timesfm,timesfm-results/ctx512_h20_normTrue/metrics_sweep.csv,step1,0.18903181554115167,-0.3917771192314492,58080.89347726008,0.5320916389440524,10.945287875683668,,,True
512,1,,100000.0,0.015,0.001,642.4083436250221,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,118903.18155411516,60822.28807685508,53209.16389440524,0.2102884595595224,0.2441965844395494,0.1839813513963619,0.8611441476225034,0.9842773459800508,0.0264084507042253,0.0193661971830985,0.954225352112676,191.0,144.0,317.0,652.0,,,,ctx512_h1_normTrue,timesfm,timesfm-results/ctx512_h1_normTrue/metrics_sweep.csv,step1,0.18903181554115167,-0.3917771192314492,58080.89347726008,0.5320916389440524,10.706805727083701,,,True
512,3,,100000.0,0.015,0.001,653.7327857500059,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,118903.18155411516,60822.28807685508,53209.16389440524,0.210346572681783,0.2442272962010619,0.1839813513963619,0.8612738049911245,0.9846975883451616,0.0264150943396226,0.0193710691823899,0.9542138364779874,191.0,144.0,317.0,652.0,,,,ctx512_h3_normTrue,timesfm,timesfm-results/ctx512_h3_normTrue/metrics_sweep.csv,step1,0.18903181554115167,-0.3917771192314492,58080.89347726008,0.5320916389440524,10.895546429166764,,,True
2048,20,,100000.0,0.01,0.001,1167.5334841659642,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,118874.05336576892,28141.88136863945,80823.41701232064,0.2105432257647628,0.3634047348658244,0.2166013717537492,0.5793629129309478,0.563158652178941,0.0648008068582955,0.0466464952092788,0.8885526979324256,396.0,324.0,635.0,1355.0,,,,ctx2048_h20_normTrue,timesfm,timesfm-results/ctx2048_h20_normTrue/metrics_sweep.csv,mean_horizon,0.18874053365768928,-0.7185811863136056,90732.17199712948,0.8082341701232064,19.45889140276607,,,True
2048,1,,100000.0,0.015,0.001,1163.8901456669555,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,118650.12343599564,60692.598546073226,54651.88818959908,0.2074779621390252,0.248688954086942,0.1759004626596446,0.8342870028175462,0.9840574866399808,0.0249025279839013,0.0207521066532511,0.9543453653628474,181.0,154.0,313.0,648.0,,,,ctx2048_h1_normTrue,timesfm,timesfm-results/ctx2048_h1_normTrue/metrics_sweep.csv,step1,0.18650123435995636,-0.3930740145392677,57957.52488992242,0.5465188818959907,19.39816909444926,,,True
2048,20,,100000.0,0.015,0.001,1167.5334841659642,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,118650.12343599564,60692.598546073226,54651.88818959908,0.2080233902612831,0.2489865993267842,0.1759004626596446,0.835480266101636,0.9880556015770764,0.0249621785173978,0.0208018154311649,0.9542360060514372,181.0,154.0,313.0,648.0,,,,ctx2048_h20_normTrue,timesfm,timesfm-results/ctx2048_h20_normTrue/metrics_sweep.csv,step1,0.18650123435995636,-0.3930740145392677,57957.52488992242,0.5465188818959907,19.45889140276607,,,True
2048,3,,100000.0,0.015,0.001,1160.006970583985,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,118650.12343599564,60692.598546073226,54651.88818959908,0.2075352412622335,0.2487202349070933,0.1759004626596446,0.8344123723578665,0.984477075222676,0.0249087935589382,0.0207573279657818,0.95433387847528,181.0,154.0,313.0,648.0,,,,ctx2048_h3_normTrue,timesfm,timesfm-results/ctx2048_h3_normTrue/metrics_sweep.csv,step1,0.18650123435995636,-0.3930740145392677,57957.52488992242,0.5465188818959907,19.333449509733086,,,True
2048,5,,100000.0,0.015,0.001,1162.861440958979,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,118650.12343599564,60692.598546073226,54651.88818959908,0.2075925519352073,0.2487515275339924,0.1759004626596446,0.8345377975893609,0.9848969608634736,0.0249150622876557,0.0207625519063797,0.9543223858059644,181.0,154.0,313.0,648.0,,,,ctx2048_h5_normTrue,timesfm,timesfm-results/ctx2048_h5_normTrue/metrics_sweep.csv,step1,0.18650123435995636,-0.3930740145392677,57957.52488992242,0.5465188818959907,19.381024015982984,,,True
512,3,10.0,100000.0,0.015,0.001,389.761469916004,amazon/chronos-t5-mini,714904.9129577997,4512.124736933358,0.0,227192.48013953964,118613.78293274592,56230.95356429312,54124.56490522772,0.2070988131315492,0.2662166790761898,0.1813493583519999,0.7779332754439424,0.8883905600992841,0.030314465408805,0.0212578616352201,0.9484276729559749,215.0,158.0,341.0,714.0,10000.0,9486.0,cpu,ctx512_h3_samp10,chronos,chronos-results/ctx512_h3_samp10/metrics_sweep.csv,mean_horizon,0.18613782932745915,-0.4376904643570688,62382.829368452796,0.5412456490522772,6.496024498600066,,,
256,5,,100000.0,0.02,0.001,759.2947427500039,,198043.90090151568,19907.997295982557,0.0,99891.60082007616,118589.7934694697,77280.70075535178,38607.221531759824,0.2068867216772083,0.2228992559085722,0.1368442445562199,0.9281624599144832,1.403233940442932,0.0174886763965777,0.0118268746854554,0.9706844489179668,127.0,87.0,202.0,416.0,,,,ctx256_h5_normTrue,timesfm,timesfm-results/ctx256_h5_normTrue/metrics_sweep.csv,step1,0.18589793469469695,-0.22719299244648228,41309.09271411793,0.3860722153175982,12.654912379166733,,,True
256,1,,100000.0,0.02,0.001,742.9327469999553,,198043.90090151568,19907.997295982557,0.0,99891.60082007616,118589.7934694697,77280.70075535178,38607.221531759824,0.2067725681671175,0.2228431934957373,0.1368442445562199,0.9278837056832648,1.4020384810975957,0.0174798792756539,0.0118209255533199,0.9706991951710262,127.0,87.0,202.0,416.0,,,,ctx256_h1_normTrue,timesfm,timesfm-results/ctx256_h1_normTrue/metrics_sweep.csv,step1,0.18589793469469695,-0.22719299244648228,41309.09271411793,0.3860722153175982,12.382212449999255,,,True
256,3,,100000.0,0.02,0.001,757.5878254160052,,198043.90090151568,19907.997295982557,0.0,99891.60082007616,118589.7934694697,77280.70075535178,38607.221531759824,0.2068296292135143,0.2228712194137969,0.1368442445562199,0.928023051866115,1.4026359993547737,0.0174842767295597,0.0118238993710691,0.970691823899371,127.0,87.0,202.0,416.0,,,,ctx256_h3_normTrue,timesfm,timesfm-results/ctx256_h3_normTrue/metrics_sweep.csv,step1,0.18589793469469695,-0.22719299244648228,41309.09271411793,0.3860722153175982,12.62646375693342,,,True
256,20,,100000.0,0.02,0.001,762.5067723750253,,198043.90090151568,19907.997295982557,0.0,99891.60082007616,118589.7934694697,77280.70075535178,38607.221531759824,0.2073159191992284,0.223109867424828,0.1368442445562199,0.9292099968150396,1.4077320185700577,0.0175217446111181,0.0118492373629144,0.9706290180259676,127.0,87.0,202.0,416.0,,,,ctx256_h20_normTrue,timesfm,timesfm-results/ctx256_h20_normTrue/metrics_sweep.csv,step1,0.18589793469469695,-0.22719299244648228,41309.09271411793,0.3860722153175982,12.708446206250422,,,True
128,1,,100000.0,0.025,0.001,742.7208780410001,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,118535.76987926933,91384.6635744701,24823.37030224108,0.2061665751624593,0.1654207006898659,0.0981311657860188,1.2463166599021036,2.6184223460691904,0.0098088531187122,0.0082997987927565,0.9818913480885312,70.0,60.0,123.0,253.0,,,,ctx128_h1_normTrue,timesfm,timesfm-results/ctx128_h1_normTrue/metrics_sweep.csv,step1,0.18535769879269326,-0.08615336425529896,27151.10630479922,0.24823370302241082,12.378681300683334,,,True
128,5,,100000.0,0.025,0.001,765.3715352499858,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,118535.76987926933,91384.6635744701,24823.37030224108,0.2062803664181334,0.1654623141803775,0.0981311657860188,1.2466909304390508,2.6206543036684344,0.0098137896326119,0.0083039758429793,0.9818822345244088,70.0,60.0,123.0,253.0,,,,ctx128_h5_normTrue,timesfm,timesfm-results/ctx128_h5_normTrue/metrics_sweep.csv,step1,0.18535769879269326,-0.08615336425529896,27151.10630479922,0.24823370302241082,12.756192254166429,,,True
128,3,,100000.0,0.025,0.001,725.7143085839925,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,118535.76987926933,91384.6635744701,24823.37030224108,0.2062234551350932,0.1654415035099824,0.0981311657860188,1.2465037536524204,2.619537930259555,0.0098113207547169,0.0083018867924528,0.9818867924528302,70.0,60.0,123.0,253.0,,,,ctx128_h3_normTrue,timesfm,timesfm-results/ctx128_h3_normTrue/metrics_sweep.csv,step1,0.18535769879269326,-0.08615336425529896,27151.10630479922,0.24823370302241082,12.095238476399876,,,True
128,20,,100000.0,0.025,0.001,752.1958102090284,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,118535.76987926933,91384.6635744701,24823.37030224108,0.2067082016686308,0.1656186449351769,0.0981311657860188,1.2480974092593031,2.6290523393743768,0.0098323458968864,0.0083196772973654,0.981847976805748,70.0,60.0,123.0,253.0,,,,ctx128_h20_normTrue,timesfm,timesfm-results/ctx128_h20_normTrue/metrics_sweep.csv,step1,0.18535769879269326,-0.08615336425529896,27151.10630479922,0.24823370302241082,12.536596836817141,,,True
512,1,,100000.0,0.03,0.001,38.865876166004455,ibm-granite/granite-timeseries-ttm-r2,379269.4677465678,5137.5225300506145,5.134406310088452,207507.84324457755,118170.39124406104,96739.664736273,19160.025121259223,0.2020687953300157,0.1646429479787963,0.0917099644476402,1.2273152164163106,2.704200233476622,0.0089285714285714,0.0046529175050301,0.9864185110663984,65.0,35.0,96.0,196.0,,,,ctx512_h1_scaleFalse,ttm,ttm-results/ctx512_h1_scaleFalse/metrics_sweep.csv,step1,0.18170391244061035,-0.03260335263726999,21430.726507788044,0.19160025121259222,0.6477646027667409,96.0,False,
512,5,10.0,100000.0,0.015,0.001,468.8424177079869,amazon/chronos-t5-mini,654016.1028949962,3950.047369292467,0.0,204634.54295144536,118149.05866084978,58181.16855271925,53913.2481866346,0.2019407901622736,0.2687331512912939,0.1806054329177407,0.7514547021531388,0.840225866256621,0.0286864620030196,0.0205083039758429,0.9508052340211374,202.0,152.0,323.0,677.0,10000.0,9484.0,cpu,ctx512_h5_samp10,chronos,chronos-results/ctx512_h5_samp10/metrics_sweep.csv,step1,0.18149058660849793,-0.41818831447280747,59967.89010813053,0.539132481866346,7.814040295133115,,,
512,3,5.0,100000.0,0.025,0.001,309.1940026250086,amazon/chronos-t5-mini,586636.6764034942,2900.328640996872,0.0,222756.87110905483,118072.28590044015,87106.88343525377,27394.57012777954,0.2010240788371324,0.1863418037327426,0.128269722340617,1.0787921701426035,1.6906811545420914,0.0115723270440251,0.0089308176100628,0.979496855345912,85.0,67.0,143.0,295.0,10000.0,9486.0,cpu,ctx512_h3_samp5,chronos,chronos-results/ctx512_h3_samp5/metrics_sweep.csv,mean_horizon,0.18072285900440144,-0.12893116564746232,30965.402465186387,0.27394570127779544,5.153233377083477,,,
512,5,,100000.0,0.025,0.001,677.4645859579905,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,117809.7684952666,90101.0747332001,25222.996378190022,0.1981345643907341,0.1724825805605241,0.1051789202341897,1.14872217093951,2.163946601070863,0.0100654252642174,0.0083039758429793,0.9816305988928032,73.0,61.0,129.0,263.0,,,,ctx512_h5_normTrue,timesfm,timesfm-results/ctx512_h5_normTrue/metrics_sweep.csv,mean_horizon,0.1780976849526661,-0.09898925266799896,27708.693762066498,0.2522299637819002,11.291076432633174,,,True
512,5,,100000.0,0.01,0.001,677.4645859579905,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,117809.46833128846,34273.933206965085,74993.3637041992,0.198131197589326,0.3648320750411687,0.2393534779136116,0.5430750505337788,0.4495447949245041,0.0517111222949169,0.0420231504781077,0.9062657272269752,332.0,285.0,551.0,1168.0,,,,ctx512_h5_normTrue,timesfm,timesfm-results/ctx512_h5_normTrue/metrics_sweep.csv,mean_horizon,0.1780946833128847,-0.6572606679303492,83535.53512432337,0.749933637041992,11.291076432633174,,,True
512,20,10.0,100000.0,0.02,0.001,1108.9940301250026,amazon/chronos-t5-mini,505619.8617540888,3153.1398621790636,3.1562961583374007,213477.0177704627,117746.74178046784,62564.29831431222,51018.453819536175,0.1978356542158486,0.2471459810793191,0.1760575871047297,0.8004809681787022,0.8994992981061651,0.0252111433253498,0.0182780789108786,0.9565107777637716,182.0,134.0,291.0,607.0,10000.0,9469.0,cpu,ctx512_h20_samp10,chronos,chronos-results/ctx512_h20_samp10/metrics_sweep.csv,mean_horizon,0.17746741780467845,-0.37435701685687783,55182.44346615562,0.5101845381953617,18.48323383541671,,,
512,20,,100000.0,0.02,0.001,656.7172725410201,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,117712.7066503062,72820.22847112462,42566.04358015331,0.1974530724586753,0.2624777378845593,0.2230817268760523,0.7522659790123514,0.6658422047479119,0.0239505861590823,0.0127316273793016,0.963317786461616,153.0,87.0,227.0,467.0,,,,ctx512_h20_normTrue,timesfm,timesfm-results/ctx512_h20_normTrue/metrics_sweep.csv,mean_horizon,0.17712706650306198,-0.27179771528875385,44892.47817918158,0.4256604358015331,10.945287875683668,,,True
512,5,10.0,100000.0,0.015,0.001,468.8424177079869,amazon/chronos-t5-mini,654016.1028949962,3950.047369292467,0.0,204634.54295144536,117572.96569805456,55737.98261227067,56289.63739165348,0.1954787307258787,0.270103348782695,0.1668528501744103,0.7237182789730842,0.8478820135760133,0.0305737292400603,0.0218922999496728,0.9475339708102668,213.0,160.0,349.0,722.0,10000.0,9484.0,cpu,ctx512_h5_samp10,chronos,chronos-results/ctx512_h5_samp10/metrics_sweep.csv,mean_horizon,0.17572965698054555,-0.44262017387729324,61834.98308578388,0.5628963739165348,7.814040295133115,,,
1024,5,,100000.0,0.025,0.001,946.3922702499548,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,117096.25686686407,89914.4088214609,24560.207342181187,0.1901339295468673,0.1654894845105357,0.1206359259702293,1.1489184953909424,1.8108070750968768,0.0099396074484146,0.0076748867639657,0.9823855057876196,74.0,58.0,126.0,258.0,,,,ctx1024_h5_normTrue,timesfm,timesfm-results/ctx1024_h5_normTrue/metrics_sweep.csv,mean_horizon,0.17096256866864068,-0.1008559117853911,27181.84804540318,0.24560207342181187,15.773204504165912,,,True
512,20,10.0,100000.0,0.025,0.001,1108.9940301250026,amazon/chronos-t5-mini,505619.8617540888,3153.1398621790636,3.1562961583374007,213477.0177704627,116992.67852814605,90556.61676667818,25069.263594676057,0.1893621136502377,0.1786935889756531,0.1262125950345034,1.0597028955305057,1.5899172351545103,0.0083196772973654,0.0085717887306189,0.9831085339720156,63.0,65.0,120.0,248.0,10000.0,9469.0,cpu,ctx512_h20_samp10,chronos,chronos-results/ctx512_h20_samp10/metrics_sweep.csv,step1,0.16992678528146055,-0.09443383233321812,26436.061761467863,0.25069263594676056,18.48323383541671,,,
1024,20,,100000.0,0.02,0.001,1006.695190041035,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,116746.96582140916,74423.64774576519,41442.78603428651,0.1866022335470691,0.2293561221136986,0.1526392751665971,0.8135916836550144,0.9946196691490145,0.0202949703769065,0.0108407916299004,0.968864237993193,143.0,82.0,215.0,440.0,,,,ctx1024_h20_normTrue,timesfm,timesfm-results/ctx1024_h20_normTrue/metrics_sweep.csv,mean_horizon,0.16746965821409154,-0.255763522542348,42323.31807564397,0.4144278603428651,16.77825316735058,,,True
128,3,,100000.0,0.01,0.001,725.7143085839925,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,116612.91070063326,34750.41326125298,80774.69575056335,0.1846664786431897,0.3712002255135487,0.2602485770404373,0.4974848234203173,0.3530039301816605,0.0534591194968553,0.0413836477987421,0.9051572327044024,333.0,272.0,542.0,1147.0,,,,ctx128_h3_normTrue,timesfm,timesfm-results/ctx128_h3_normTrue/metrics_sweep.csv,step1,0.16612910700633265,-0.6524958673874702,81862.49743938028,0.8077469575056335,12.095238476399876,,,True
128,5,,100000.0,0.01,0.001,765.3715352499858,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,116612.91070063326,34750.41326125298,80774.69575056335,0.184716996856838,0.3712469239656084,0.2602485770404373,0.4975583228642451,0.3531526673681979,0.053472571716155,0.0413940613990941,0.9051333668847508,333.0,272.0,542.0,1147.0,,,,ctx128_h5_normTrue,timesfm,timesfm-results/ctx128_h5_normTrue/metrics_sweep.csv,step1,0.16612910700633265,-0.6524958673874702,81862.49743938028,0.8077469575056335,12.756192254166429,,,True
128,20,,100000.0,0.01,0.001,752.1958102090284,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,116612.91070063326,34750.41326125298,80774.69575056335,0.1850967643441454,0.3715977250470677,0.2602485770404373,0.498110596131073,0.3542715225492634,0.0535736795663683,0.0414723307702004,0.9049539896634312,333.0,272.0,542.0,1147.0,,,,ctx128_h20_normTrue,timesfm,timesfm-results/ctx128_h20_normTrue/metrics_sweep.csv,step1,0.16612910700633265,-0.6524958673874702,81862.49743938028,0.8077469575056335,12.536596836817141,,,True
128,1,,100000.0,0.01,0.001,742.7208780410001,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,116612.91070063326,34750.41326125298,80774.69575056335,0.1846159879936695,0.371153544679388,0.2602485770404373,0.4974113561360314,0.3528552970264884,0.0534456740442656,0.0413732394366197,0.9051810865191148,333.0,272.0,542.0,1147.0,,,,ctx128_h1_normTrue,timesfm,timesfm-results/ctx128_h1_normTrue/metrics_sweep.csv,step1,0.16612910700633265,-0.6524958673874702,81862.49743938028,0.8077469575056335,12.378681300683334,,,True
1024,5,,100000.0,0.01,0.001,946.3922702499548,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,116413.72331443684,34414.2898827545,72294.21841678128,0.1824853456412032,0.3554139554556537,0.20691488723353,0.5134445140378642,0.4528243514253819,0.0495722194262707,0.0398842476094615,0.9105435329642676,328.0,281.0,540.0,1149.0,,,,ctx1024_h5_normTrue,timesfm,timesfm-results/ctx1024_h5_normTrue/metrics_sweep.csv,mean_horizon,0.16413723314436846,-0.655857101172455,81999.43343168234,0.7229421841678129,15.773204504165912,,,True
512,5,10.0,100000.0,0.03,0.001,468.8424177079869,amazon/chronos-t5-mini,654016.1028949962,3950.047369292467,0.0,204634.54295144536,116276.61037287526,97502.48393873293,17658.797451968767,0.1809493909697161,0.1615803514101861,0.1036124371815435,1.1198724931001052,1.9557521384729857,0.006668344237544,0.0047810770005032,0.9885505787619528,51.0,37.0,82.0,170.0,10000.0,9484.0,cpu,ctx512_h5_samp10,chronos,chronos-results/ctx512_h5_samp10/metrics_sweep.csv,step1,0.16276610372875266,-0.024975160612670688,18774.126434142338,0.17658797451968766,7.814040295133115,,,
512,5,5.0,100000.0,0.025,0.001,349.383304374991,amazon/chronos-t5-mini,318555.6343630028,1465.4471981748788,0.0,155967.43833724142,116178.49488818953,85196.95042371565,29133.274095750352,0.1798504045946938,0.1873500460829121,0.1273544842294615,0.9599698978195108,1.3556725196302568,0.0122043281328636,0.0088072471061902,0.9789884247609462,89.0,66.0,148.0,303.0,10000.0,9484.0,cpu,ctx512_h5_samp5,chronos,chronos-results/ctx512_h5_samp5/metrics_sweep.csv,mean_horizon,0.1617849488818952,-0.14803049576284344,30981.544464473875,0.2913327409575035,5.8230550729165165,,,
512,5,10.0,100000.0,0.025,0.001,468.8424177079869,amazon/chronos-t5-mini,654016.1028949962,3950.047369292467,0.0,204634.54295144536,115780.10104414693,89260.28147489156,24718.24119374194,0.1753889980107839,0.1748910897882069,0.1042934687915068,1.0028469616329792,1.6864749614435186,0.0086814292903875,0.0088072471061902,0.9825113236034222,65.0,65.0,124.0,254.0,10000.0,9484.0,cpu,ctx512_h5_samp10,chronos,chronos-results/ctx512_h5_samp10/metrics_sweep.csv,mean_horizon,0.15780101044146932,-0.10739718525108444,26519.81956925537,0.24718241193741938,7.814040295133115,,,
2048,5,,100000.0,0.025,0.001,1162.861440958979,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,115508.7165256728,89587.41944338297,23687.452998281624,0.1723742649370365,0.1648785909388559,0.1169457532701777,1.045461778606298,1.5409769108134244,0.0084308544104693,0.0086825217063042,0.9828866238832265,63.0,64.0,123.0,250.0,,,,ctx2048_h5_normTrue,timesfm,timesfm-results/ctx2048_h5_normTrue/metrics_sweep.csv,step1,0.15508716525672805,-0.10412580556617035,25921.297082289835,0.23687452998281625,19.381024015982984,,,True
2048,1,,100000.0,0.025,0.001,1163.8901456669555,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,115508.7165256728,89587.41944338297,23687.452998281624,0.172280472272529,0.1648371172285089,0.1169457532701777,1.045155819084737,1.5396877019921458,0.0084266130046535,0.0086781536913595,0.9828952333039868,63.0,64.0,123.0,250.0,,,,ctx2048_h1_normTrue,timesfm,timesfm-results/ctx2048_h1_normTrue/metrics_sweep.csv,step1,0.15508716525672805,-0.10412580556617035,25921.297082289835,0.23687452998281625,19.39816909444926,,,True
2048,20,,100000.0,0.025,0.001,1167.5334841659642,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,115508.7165256728,89587.41944338297,23687.452998281624,0.1727268970574111,0.1650343966243588,0.1169457532701777,1.046611497908291,1.5458274576303774,0.0084467977811396,0.0086989409984871,0.9828542612203732,63.0,64.0,123.0,250.0,,,,ctx2048_h20_normTrue,timesfm,timesfm-results/ctx2048_h20_normTrue/metrics_sweep.csv,step1,0.15508716525672805,-0.10412580556617035,25921.297082289835,0.23687452998281625,19.45889140276607,,,True
2048,3,,100000.0,0.025,0.001,1160.006970583985,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,115508.7165256728,89587.41944338297,23687.452998281624,0.1723273558674878,0.1648578501710648,0.1169457532701777,1.0453087656345887,1.540332082266833,0.0084287331739841,0.0086803371493269,0.9828909296766888,63.0,64.0,123.0,250.0,,,,ctx2048_h3_normTrue,timesfm,timesfm-results/ctx2048_h3_normTrue/metrics_sweep.csv,step1,0.15508716525672805,-0.10412580556617035,25921.297082289835,0.23687452998281625,19.333449509733086,,,True
256,20,,100000.0,0.015,0.001,762.5067723750253,,198043.90090151568,19907.997295982557,0.0,99891.60082007616,115188.49948347417,49905.46877572287,62574.094975248234,0.1691115637953997,0.3340659557768978,0.2818942020615734,0.5062220824091964,0.3036884311841354,0.0655489726459094,0.032144207739821,0.9023068196142696,262.0,156.0,397.0,815.0,,,,ctx256_h20_normTrue,timesfm,timesfm-results/ctx256_h20_normTrue/metrics_sweep.csv,mean_horizon,0.1518849948347416,-0.5009453122427714,65283.0307077513,0.6257409497524823,12.708446206250422,,,True
