timestamp,y_true,eq_step1_thr0.005_no_tc,eq_step1_thr0.005_tc,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc
2018-06-30 18:00:00+00:00,6359.05,39162.40064910527,22072.87029502286,49318.07570565734,27356.848683969976,53894.65304591208,30992.32388144063,58344.1941241235,34092.729818363245,56396.84609975529,35204.55844854023,47545.389652062884,31832.3219981104
2018-06-30 19:00:00+00:00,6372.83,39077.53610472448,22025.03859804526,49211.20391140758,27297.566656801595,53777.86385271928,30925.163814593183,58217.762818341915,34018.851201762176,56274.63467835514,35128.270510024115,47442.359251388974,31763.341663448155
2018-06-30 20:00:00+00:00,6344.21,39253.030992131986,22123.95173470135,49432.2084974305,27420.158402967372,54019.377036573984,31064.046883555267,58479.21532403576,34171.62783653737,56527.36071129412,35286.02948084193,47655.42006138621,31905.988939212275
2018-06-30 21:00:00+00:00,6345.08,39247.648109635484,22120.91781274587,49425.42971466752,27416.39819676194,54011.96920202535,31059.786980306686,58471.19589886984,34166.94178165934,56519.608949637615,35281.19060481981,47648.88493479781,31901.61357799676
2018-06-30 22:00:00+00:00,6324.53,39374.76063913125,22192.561489587126,49585.505329259686,27505.192503995808,54186.89937896585,31160.381239550905,58660.56830642369,34277.59927590892,56702.660694283084,35395.45684999387,47803.2068007806,32004.934286171887
2018-06-30 23:00:00+00:00,6325.68,39367.60105972614,22188.526178550095,49576.48911285646,27500.1911882649,54186.89937896585,31129.220858311353,58660.56830642369,34243.32167663301,56702.660694283084,35360.06139314388,47803.2068007806,31972.929351885716
2018-07-01 00:00:00+00:00,6361.18,39146.66831611276,22064.003174013265,49298.263631405236,27345.858881353484,54186.89937896585,31129.220858311353,58660.56830642369,34243.32167663301,56702.660694283084,35360.06139314388,47803.2068007806,31972.929351885716
2018-07-01 01:00:00+00:00,6335.52,39304.57982136673,22153.005893861657,49497.12507610289,27456.167776699243,54186.89937896585,31129.220858311353,58660.56830642369,34243.32167663301,56702.660694283084,35360.06139314388,47803.2068007806,31972.929351885716
2018-07-01 02:00:00+00:00,6336.48,39310.53551192227,22112.049938878547,49504.62520870022,27405.407461062674,54195.11013726253,31102.803826503336,58669.45694470028,34214.261941342455,56711.25265741578,35330.05396472774,47803.2068007806,31972.929351885716
2018-07-01 03:00:00+00:00,6385.71,39615.95076822419,22283.845039390348,49889.241383457236,27618.32823242282,54616.16808616436,31344.450771239022,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 04:00:00+00:00,6368.37,39508.37610756453,22223.33463835694,49889.241383457236,27590.709904190397,54616.16808616436,31313.106320467785,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 05:00:00+00:00,6355.3,39427.29186218842,22177.725010819075,49889.241383457236,27590.709904190397,54616.16808616436,31313.106320467785,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 06:00:00+00:00,6343.49,39354.024460666464,22136.51233283727,49796.53263001701,27511.898884043647,54616.16808616436,31313.106320467785,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 07:00:00+00:00,6343.5,39354.086499109755,22136.54722926232,49796.61113023161,27511.942254331745,54616.16808616436,31313.106320467785,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 08:00:00+00:00,6356.07,39432.06882232151,22180.41203554778,49895.285899981274,27566.45870646967,54724.39307754815,31343.779836784946,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 09:00:00+00:00,6371.8,39529.65529361197,22235.304112148442,50018.766737543905,27634.680169646253,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 10:00:00+00:00,6351.06,39400.987562234724,22162.92892659868,49855.95729246768,27544.730192133076,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 11:00:00+00:00,6373.21,39400.987562234724,22140.765997672082,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 12:00:00+00:00,6383.0,39400.987562234724,22140.765997672082,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 13:00:00+00:00,6354.39,39400.987562234724,22140.765997672082,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 14:00:00+00:00,6375.72,39533.246215654246,22192.871583596723,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 15:00:00+00:00,6378.96,39533.246215654246,22170.678712013127,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 16:00:00+00:00,6346.98,39533.246215654246,22170.678712013127,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 17:00:00+00:00,6348.04,39533.246215654246,22170.678712013127,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 18:00:00+00:00,6293.9,39533.246215654246,22170.678712013127,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 19:00:00+00:00,6315.68,39533.246215654246,22170.678712013127,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 20:00:00+00:00,6314.47,39533.246215654246,22170.678712013127,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 21:00:00+00:00,6323.84,39591.909336556026,22181.374056937624,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 22:00:00+00:00,6311.6,39591.909336556026,22159.192682880686,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-01 23:00:00+00:00,6320.77,39591.909336556026,22159.192682880686,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-02 00:00:00+00:00,6342.43,39727.58279979386,22212.892625302815,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-02 01:00:00+00:00,6360.79,39727.58279979386,22190.679732677512,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-02 02:00:00+00:00,6366.99,39727.58279979386,22190.679732677512,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
